date,ces_error,ces_abs_error,adp_error,adp_abs_error,ces_error_6m,ces_abs_error_6m,adp_error_6m,adp_abs_error_6m
2023-06-01,-282.993802095007,282.993802095007,31.206197905005,31.206197905005,24.0486037830027,198.73451367334,-0.501396217000244,209.819912974999
2023-07-01,358.23400358099,358.23400358099,526.134003580985,526.134003580985,123.931592309168,218.262859674171,192.34825897583,192.34825897583
2023-08-01,-33.2268395870051,33.2268395870051,-15.226839586976,15.226839586976,82.2023015059967,187.609182066667,161.135634839336,166.211248034995
2023-09-01,4.00914828799432,4.00914828799432,-236.490851712006,236.490851712006,52.779899115,158.186779675671,103.646565781669,187.552462881329
2023-10-01,180.985444012011,180.985444012011,167.585444011987,167.585444011987,46.8030463171648,152.209926877835,83.0197129838343,166.925610083495
2023-11-01,94.2581233429955,94.2581233429955,35.8581233430014,35.8581233430014,53.5443462569965,158.951226817667,84.8443462569994,168.75024335666
2023-12-01,-67.7383299409994,67.7383299409994,-96.4383299409819,96.4383299409819,89.4202582826644,123.075314791999,63.5702582826683,179.622265362656
2024-01-01,11.2661579490232,11.2661579490232,-203.733842051006,203.733842051006,31.5922840106699,65.2473405200047,-58.0743826559968,125.88890510766
2024-02-01,225.01524108497,225.01524108497,130.715241084981,130.715241084981,74.6326307893323,97.2120741029988,-33.7507025440039,145.136972023994
2024-03-01,69.6887647350086,69.6887647350086,-9.91123526499723,9.91123526499723,85.5792335305014,108.158676844168,4.01256686383082,107.373702616159
2024-04-01,171.048394754063,171.048394754063,210.848394754023,210.848394754023,83.9230586541768,106.502501967843,11.22305865417,114.584194406498
2024-05-01,98.3050206089683,98.3050206089683,9.50502060897998,9.50502060897998,84.5975415318389,107.176984845505,6.83087486516646,110.192010617495
2024-06-01,204.305569178017,204.305569178017,193.105569178006,193.105569178006,129.938191385008,129.938191385008,55.0881913849977,126.303217156999
2024-07-01,114.917279543995,114.917279543995,146.517279544001,146.517279544001,147.213378317504,147.213378317504,113.463378317499,116.767123405831
2024-08-01,-153.52136607701,153.52136607701,-183.721366076992,183.721366076992,84.1239437905072,135.297732482844,61.0572771238367,125.601477571166
2024-09-01,129.636537463957,129.636537463957,38.6365374639863,38.6365374639863,94.115239245332,145.289027937669,69.1485725786673,130.389027937665
2024-10-01,119.547147879988,119.547147879988,348.24714788,348.24714788,85.5316980996528,136.705486791989,92.0483647663302,153.288820125328
2024-11-01,46.4464684869745,46.4464684869745,-7.35353151298477,7.35353151298477,76.8886060793205,128.062394771657,89.238606079336,152.930238609328
2024-12-01,240.420904081053,240.420904081053,131.120904081006,131.120904081006,82.9078285631598,134.081617255496,78.9078285631695,142.599461093162
